Generator adv loss, Generator dream acc loss, Discriminator adv loss
0.021439719945192337,0.39631810784339905,0.04085276275873184
0.024331122636795044,0.3451232612133026,0.027207080274820328
0.041440412402153015,0.3381445109844208,0.014747687615454197
0.06483285129070282,0.3552478849887848,0.007162575609982014
0.08160308748483658,0.32069656252861023,0.005356636364012957
0.09270253777503967,0.32463428378105164,0.0018895772518590093
0.10498952865600586,0.3054547607898712,0.003080274909734726
0.11149520426988602,0.323002427816391,0.001263294368982315
0.11794187873601913,0.3247564136981964,0.001960433553904295
0.1209581270813942,0.3311951756477356,0.0006681946106255054
0.11003898829221725,0.28726887702941895,0.001756275654770434
0.12819474935531616,0.30911123752593994,0.002432306297123432
0.13274282217025757,0.3114343583583832,0.00046439236029982567
0.12880545854568481,0.2978505492210388,0.0017697876319289207
0.13742965459823608,0.3250708281993866,0.00360865518450737
0.1227695494890213,0.326636403799057,0.0006483211182057858
0.14866431057453156,0.30753281712532043,0.00027063372544944286
0.15537752211093903,0.3245091140270233,0.0002551806392148137
0.1319485455751419,0.3191989064216614,0.0005095143569633365
0.15342766046524048,0.298431932926178,0.0002815601183101535
0.16010558605194092,0.30496954917907715,0.00033226091181859374
0.13814447820186615,0.3136157989501953,0.00038640107959508896
0.13011442124843597,0.3140677213668823,0.0004932552110403776
0.11659079790115356,0.3603910207748413,0.0009544194326736033
0.07740560919046402,0.3579493761062622,0.012086755596101284
0.08690349757671356,0.33936479687690735,0.008505590260028839
0.09082481265068054,0.3438030183315277,0.0023579737171530724
0.1056387722492218,0.3448612689971924,0.0037526688538491726
0.10904771089553833,0.34286555647850037,0.003268404398113489
0.08741294592618942,0.3088938593864441,0.0025738771073520184
0.09214761853218079,0.29593712091445923,0.0023852167651057243
0.09139765053987503,0.34318283200263977,0.0032835195306688547
0.11318542808294296,0.31943896412849426,0.002992709167301655
0.12237630039453506,0.3384271562099457,0.001946665346622467
0.12637680768966675,0.3180350661277771,0.004251297563314438
0.09903526306152344,0.32037675380706787,0.0035394150763750076
0.122126504778862,0.33295243978500366,0.0025209502782672644
0.0813065767288208,0.2996577322483063,0.007524400483816862
0.09705552458763123,0.29699528217315674,0.010542484000325203
0.08344687521457672,0.3065156936645508,0.0025887179654091597
0.09853938966989517,0.33655333518981934,0.005996805615723133
0.1011233776807785,0.34257256984710693,0.0036323941312730312
0.10228928923606873,0.3320034146308899,0.0024223364889621735
0.09985879063606262,0.31017228960990906,0.007245991379022598
0.0935298353433609,0.29304853081703186,0.001669790013693273
0.10405798256397247,0.3240412473678589,0.0036584746558219194
0.09893548488616943,0.299846887588501,0.002309727016836405
0.07412205636501312,0.29214951395988464,0.003696662839502096
0.11748452484607697,0.3266678750514984,0.0008181295124813914
0.11909016221761703,0.3211348354816437,0.0017836512997746468
0.1074303686618805,0.3286980092525482,0.005411636084318161
0.10275162011384964,0.2780856788158417,0.003901548683643341
0.09835413098335266,0.2989537715911865,0.0014758463948965073
0.08942177891731262,0.3132096230983734,0.0033337040804326534
0.09876207262277603,0.291088730096817,0.003412713995203376
0.09694425016641617,0.30048075318336487,0.005521474406123161
0.11734576523303986,0.3007925748825073,0.002366475062444806
0.10099457949399948,0.30463165044784546,0.002168169943615794
0.11454784870147705,0.3135397732257843,0.002036299556493759
0.12932676076889038,0.2959325611591339,0.0006568146636709571
0.12221785634756088,0.310234010219574,0.0009977914160117507
0.13366439938545227,0.27696382999420166,0.00048254942521452904
0.11356104165315628,0.28585708141326904,0.0008870722958818078
0.0870090201497078,0.29047495126724243,0.005149548873305321
0.07723858952522278,0.32478150725364685,0.0038156015798449516
0.1169678345322609,0.3358202576637268,0.0012143325293436646
0.14719510078430176,0.3080982565879822,0.00451324786990881
0.10151350498199463,0.30866721272468567,0.0013194389175623655
0.10490607470273972,0.3270000219345093,0.0012258109636604786
0.10222651064395905,0.2994494140148163,0.005164940841495991
0.15477354824543,0.3042060434818268,0.013674632646143436
0.10830079019069672,0.3117442727088928,0.004922638647258282
0.10330354422330856,0.2759462594985962,0.004952107556164265
0.10321126133203506,0.334833562374115,0.0024073137901723385
0.11983080208301544,0.3264809548854828,0.001265686354599893
0.11807622760534286,0.2940478026866913,0.002399598015472293
0.09804806858301163,0.3227313458919525,0.002647354733198881
0.07879128307104111,0.3361906409263611,0.0032027375418692827
0.1086176261305809,0.31713801622390747,0.005759133957326412
0.0906258299946785,0.3209460377693176,0.010427694767713547
0.10415799915790558,0.3134864270687103,0.0019919092301279306
0.12025337666273117,0.3413785398006439,0.00442582368850708
0.10513933002948761,0.30828702449798584,0.0019491331186145544
0.11291753500699997,0.29057782888412476,0.001097456319257617
0.09139048308134079,0.2974488139152527,0.003352589439600706
0.09540250897407532,0.29816123843193054,0.0020958383101969957
0.12114802747964859,0.29601845145225525,0.003090079640969634
0.11108017712831497,0.31274622678756714,0.002165328012779355
0.15026728808879852,0.29212698340415955,0.00034414802212268114
0.12919217348098755,0.285665363073349,0.003863937221467495
0.12326538562774658,0.28805357217788696,0.00255413306877017
0.11140052229166031,0.3015888035297394,0.004580567590892315
0.095602847635746,0.31798213720321655,0.005527796223759651
0.12668545544147491,0.32186055183410645,0.0027810512110590935
0.11014492064714432,0.30115100741386414,0.00524681992828846
0.0987701565027237,0.3421143889427185,0.005609921645373106
0.12783874571323395,0.32585927844047546,0.0021388812456279993
0.0993119552731514,0.3247039020061493,0.0021729236468672752
0.10593204200267792,0.2955475151538849,0.009369127452373505
0.09299343079328537,0.2966788113117218,0.0032478654757142067
0.10616298019886017,0.27915164828300476,0.003354585263878107
0.11973971128463745,0.28324970602989197,0.006193011999130249
0.10960202664136887,0.26946642994880676,0.00215652072802186
0.12573951482772827,0.30875900387763977,0.005101418122649193
0.1091962680220604,0.30357426404953003,0.00514765502884984
0.10380122810602188,0.2991812229156494,0.006087745074182749
0.10432805120944977,0.2759181559085846,0.004303988069295883
0.10589893162250519,0.2917914390563965,0.001290373271331191
0.1274832785129547,0.2710907459259033,0.0029319259338080883
0.10646741092205048,0.2809126675128937,0.007385219447314739
0.09586215764284134,0.30944228172302246,0.008339907974004745
0.1300467997789383,0.31890231370925903,0.008252987638115883
0.1066446304321289,0.2884541451931,0.004405271261930466
0.10766538232564926,0.29986512660980225,0.0021664733067154884
0.10911023616790771,0.31606578826904297,0.007528127171099186
0.09529680013656616,0.3136639893054962,0.002974062692373991
0.10161995142698288,0.28118646144866943,0.0031241998076438904
0.10598337650299072,0.29236066341400146,0.0025797535199671984
0.07087238878011703,0.3019707202911377,0.010087190195918083
0.09912911057472229,0.2961190640926361,0.003802337683737278
0.09938282519578934,0.2836796045303345,0.0056936852633953094
0.10579817742109299,0.28158655762672424,0.0030920510180294514
0.0992324948310852,0.29360610246658325,0.002850181423127651
0.08229607343673706,0.3095056414604187,0.007068000268191099
0.09485270082950592,0.30990901589393616,0.005393421743065119
0.10656633228063583,0.31063321232795715,0.007830152288079262
0.10150440782308578,0.2789856195449829,0.0018052970990538597
0.08920582383871078,0.31327182054519653,0.003964350558817387
0.1170106828212738,0.3282507061958313,0.007718346081674099
0.10416525602340698,0.26966193318367004,0.0017418895149603486
0.12224595993757248,0.2952303886413574,0.0096016526222229
0.10943393409252167,0.28336259722709656,0.007050486281514168
0.1221901997923851,0.26994627714157104,0.0022428249940276146
0.11427570879459381,0.29753202199935913,0.005038634408265352
0.09552335739135742,0.31231796741485596,0.004644053056836128
0.09886035323143005,0.2814231216907501,0.009126923978328705
0.1174335777759552,0.28318721055984497,0.007826901972293854
0.12665848433971405,0.2723360061645508,0.004121440928429365
0.09841908514499664,0.2617846131324768,0.0037809538189321756
0.0958501398563385,0.28481435775756836,0.0029807270038872957
0.08838890492916107,0.28695645928382874,0.004866838455200195
0.10381577908992767,0.28054389357566833,0.003414754755795002
0.10103074461221695,0.2820284366607666,0.002900662599131465
0.09608250856399536,0.29431670904159546,0.005995334126055241
0.10475189983844757,0.2875315248966217,0.005046121776103973
0.09259404242038727,0.2755727469921112,0.002797594526782632
0.10258542746305466,0.26261457800865173,0.0029775931034237146
0.09628056734800339,0.27878305315971375,0.004961051978170872
0.0948246642947197,0.29927581548690796,0.004151872359216213
0.09590847790241241,0.29264745116233826,0.002032330259680748
0.12525182962417603,0.2418968826532364,0.0023617763072252274
0.12871232628822327,0.28410080075263977,0.002816706895828247
0.09629611670970917,0.2820156514644623,0.0027606221847236156
0.10946393013000488,0.27809956669807434,0.0028655300848186016
0.08892316371202469,0.2575514316558838,0.0073612043634057045
0.11173787713050842,0.27020585536956787,0.006135343108326197
0.10958495736122131,0.2616656720638275,0.006750849541276693
0.09804416447877884,0.28325915336608887,0.004303028807044029
0.14954324066638947,0.2789745330810547,0.0024647265672683716
0.12265718728303909,0.26488539576530457,0.001858968404121697
0.11043494194746017,0.28404730558395386,0.0013975679175928235
0.09985172748565674,0.263682097196579,0.00347102340310812
0.10850181430578232,0.27256467938423157,0.005196723621338606
0.09647204726934433,0.2927285134792328,0.005861430428922176
0.09649358689785004,0.2737571895122528,0.0027195969596505165
0.12072799354791641,0.2687660753726959,0.0021850403863936663
0.09065733850002289,0.27855566143989563,0.002520719775930047
0.10642369836568832,0.25758108496665955,0.005152859725058079
0.12319313734769821,0.28846296668052673,0.0033541375305503607
0.12699522078037262,0.2841049134731293,0.00964674074202776
0.10319302976131439,0.28882768750190735,0.008797327987849712
0.12798535823822021,0.2756563723087311,0.0038464763201773167
0.11574568599462509,0.2760147750377655,0.00824651587754488
0.09780170768499374,0.2613358199596405,0.004189171828329563
0.11817554384469986,0.2531783878803253,0.004432464484125376
0.12459368258714676,0.25442323088645935,0.0035347910597920418
0.11241719871759415,0.2570141553878784,0.004034040961414576
0.08282613754272461,0.26983848214149475,0.0045214430429041386
0.11096590012311935,0.2660714089870453,0.0016021276824176311
0.12794816493988037,0.28650644421577454,0.0013101014774292707
0.10710057616233826,0.26021701097488403,0.0018844371661543846
0.11209537833929062,0.2624627947807312,0.004271666519343853
0.0707683265209198,0.2795223891735077,0.006230975966900587
0.11634736508131027,0.2599561810493469,0.0019436038564890623
0.1036774069070816,0.26390987634658813,0.0038930121809244156
0.10270847380161285,0.29141852259635925,0.008466852828860283
0.11510305851697922,0.28572455048561096,0.003909026272594929
0.09127794951200485,0.25847187638282776,0.006433638744056225
0.0953095480799675,0.28060704469680786,0.0028473264537751675
0.12234213948249817,0.2619105577468872,0.0037002048920840025
0.09693523496389389,0.2886209487915039,0.0038043628446757793
0.11297373473644257,0.272548109292984,0.012645854614675045
0.07768788933753967,0.26076918840408325,0.005079139955341816
0.09953369200229645,0.28944268822669983,0.002871447941288352
0.09473856538534164,0.2694714665412903,0.005476044490933418
0.10356327891349792,0.2787379026412964,0.0016344470204785466
0.11289255321025848,0.2710826098918915,0.007902716286480427
0.12056811153888702,0.26010432839393616,0.0034127039834856987
0.09110510349273682,0.25291377305984497,0.006446773186326027
0.10063867270946503,0.25985223054885864,0.0025361482985317707
0.10601728409528732,0.2868069112300873,0.002933813724666834
0.09563443809747696,0.26849913597106934,0.0050096940249204636
0.12065891176462173,0.24983176589012146,0.005211982876062393
0.1115492433309555,0.26428359746932983,0.004977890755981207
0.08761416375637054,0.30187520384788513,0.0030309068970382214
0.10810992866754532,0.2498008906841278,0.0025696074590086937
0.0947379395365715,0.27313029766082764,0.0038698783610016108
0.11540081351995468,0.26673582196235657,0.003359442576766014
0.12238585203886032,0.2774534523487091,0.007198060862720013
0.11335695534944534,0.2630934715270996,0.006097535137087107
0.09444021433591843,0.27610740065574646,0.004625520668923855
0.09302122890949249,0.2608484625816345,0.006320729851722717
0.11376506835222244,0.23430557548999786,0.0018388814060017467
0.11062105745077133,0.2507087290287018,0.0032473341561853886
0.10987743735313416,0.25350940227508545,0.009574532508850098
0.10203280299901962,0.25858423113822937,0.004787629470229149
0.11024884879589081,0.2516336441040039,0.002999153221026063
0.10184231400489807,0.23694035410881042,0.004908023402094841
0.0936630591750145,0.26082664728164673,0.0033275766763836145
0.10369875282049179,0.2613500654697418,0.0026478255167603493
0.1339978724718094,0.2663308382034302,0.007245253771543503
0.11447304487228394,0.27394866943359375,0.005997581873089075
0.09325020015239716,0.22136744856834412,0.007315163500607014
0.10000690817832947,0.2589387893676758,0.00266458373516798
0.09852837026119232,0.2556169331073761,0.0042853327468037605
0.11488771438598633,0.2527839243412018,0.0018220185302197933
0.0940479040145874,0.23529884219169617,0.0019369922811165452
0.09906113892793655,0.25412341952323914,0.0023814933374524117
0.09173572063446045,0.2459336817264557,0.007703235372900963
0.11114522814750671,0.23797005414962769,0.003920272458344698
0.10088244825601578,0.23397018015384674,0.004395349882543087
0.10798173397779465,0.2807900607585907,0.0021231514401733875
0.1021091490983963,0.27367016673088074,0.005196649115532637
0.10112642496824265,0.2545244097709656,0.0018282178789377213
0.08970469236373901,0.26506343483924866,0.004702372942119837
0.11287198215723038,0.23733645677566528,0.0022631846368312836
0.10310786962509155,0.2352505773305893,0.002525620860978961
0.092648446559906,0.24852660298347473,0.007939270697534084
0.10884486883878708,0.2537979483604431,0.002198164351284504
0.11065075546503067,0.26503562927246094,0.003972331993281841
0.10607530176639557,0.2658066153526306,0.002880908316001296
0.10191453993320465,0.21906588971614838,0.002967831678688526
0.1323852390050888,0.26973268389701843,0.006766485050320625
0.08621537685394287,0.2456466406583786,0.004941104911267757
0.10293713957071304,0.2554500699043274,0.0021545616909861565
0.09142569452524185,0.2544819116592407,0.0039141494780778885
0.11339665204286575,0.2786010801792145,0.0031143445521593094
0.10197441279888153,0.24721090495586395,0.004892540164291859
0.11403261870145798,0.26020824909210205,0.0065729450434446335
0.11538258194923401,0.27738404273986816,0.004867675248533487
0.13233312964439392,0.242034912109375,0.0010769511573016644
0.10552170127630234,0.2358352690935135,0.0020085833966732025
0.1263822317123413,0.25558385252952576,0.0008305009687319398
0.09824419766664505,0.22754476964473724,0.0017021551029756665
0.11820590496063232,0.24762485921382904,0.0028193979524075985
0.10108014941215515,0.23143823444843292,0.0018612456042319536
0.10578785091638565,0.24055375158786774,0.004927916452288628
0.11396056413650513,0.24778051674365997,0.0031656729988753796
0.10131709277629852,0.24366678297519684,0.0033107316121459007
0.11058929562568665,0.2449091225862503,0.0015799769898876548
0.09021169692277908,0.24661126732826233,0.002739501651376486
0.0901288390159607,0.265985369682312,0.003318809438496828
0.10682480782270432,0.2420533150434494,0.0017953637288883328
0.1327957659959793,0.24569392204284668,0.001796394120901823
0.1206907331943512,0.23890721797943115,0.0036342740058898926
0.10704793781042099,0.24909231066703796,0.005599175114184618
0.11062396317720413,0.23840242624282837,0.001738670514896512
0.10791868716478348,0.23971587419509888,0.004635371267795563
0.12012850493192673,0.2333509922027588,0.0015255160396918654
0.11770330369472504,0.2502247095108032,0.0016110932920128107
0.11065009981393814,0.24549400806427002,0.012817516922950745
0.12578999996185303,0.2564855217933655,0.00265103648416698
0.13744822144508362,0.2391066700220108,0.004281393252313137
0.10071899741888046,0.23183929920196533,0.0034033171832561493
0.09745576232671738,0.21815861761569977,0.0017642461461946368
0.1117737665772438,0.23983660340309143,0.003526837332174182
0.07452767342329025,0.24730849266052246,0.005489536561071873
0.11483479291200638,0.24572332203388214,0.0018885727040469646
0.1226852610707283,0.22069096565246582,0.004508267622441053
0.12341369688510895,0.2205471396446228,0.0034291879273951054
0.10702034831047058,0.20308072865009308,0.001696944935247302
0.11891085654497147,0.2400871366262436,0.0023585744202136993
0.14985652267932892,0.2160477191209793,0.007172799203544855
0.11954111605882645,0.2187994122505188,0.0022184185218065977
0.10515989363193512,0.2190147191286087,0.001729655428789556
0.12749525904655457,0.23080779612064362,0.0030872495844960213
0.10598626732826233,0.2573896050453186,0.003562766360118985
0.10704357177019119,0.23249322175979614,0.0017950281035155058
0.12965869903564453,0.23618952929973602,0.0027126853819936514
0.10968560725450516,0.2379075437784195,0.0040243323892354965
0.13021691143512726,0.24581532180309296,0.004371284507215023
0.11244195699691772,0.21469047665596008,0.00453622592613101
0.15454170107841492,0.22173500061035156,0.004085457418113947
0.13270102441310883,0.2385159581899643,0.004119480028748512
0.093355692923069,0.2301848977804184,0.003815706819295883
0.0944538563489914,0.24943579733371735,0.007414278574287891
0.09810758382081985,0.23321056365966797,0.0027695244643837214
0.1100873127579689,0.23271337151527405,0.0025050118565559387
0.10211216658353806,0.2272065430879593,0.002250400837510824
0.11119117587804794,0.23106569051742554,0.0047494787722826
0.12179318070411682,0.221758633852005,0.00244902353733778
0.0944753959774971,0.23031195998191833,0.0037302656564861536
0.08659423887729645,0.23893192410469055,0.0036632767878472805
0.09620706737041473,0.2271803468465805,0.0027120644226670265
0.11515415459871292,0.2138427346944809,0.004744081757962704
0.10368413478136063,0.21793651580810547,0.0034090024419128895
0.10358196496963501,0.24875691533088684,0.002775397151708603
0.12404318153858185,0.21314077079296112,0.00352791091427207
0.11828990280628204,0.22970817983150482,0.003008810803294182
0.12789134681224823,0.2515324354171753,0.001509278081357479
0.12346363067626953,0.23066827654838562,0.0030686191748827696
0.0976860523223877,0.22040241956710815,0.002808726392686367
0.11350106447935104,0.21755820512771606,0.0038464264944195747
0.13195884227752686,0.23612482845783234,0.006571068894118071
0.12921148538589478,0.21820709109306335,0.002356806769967079
0.11254826933145523,0.21612437069416046,0.0016259282128885388
0.1008545309305191,0.20706160366535187,0.007058081217110157
0.1042790487408638,0.22274652123451233,0.0025202049873769283
0.1208869218826294,0.22589033842086792,0.0050687603652477264
0.11115395277738571,0.24315035343170166,0.001358032925054431
0.11801758408546448,0.23159058392047882,0.003377016866579652
0.13885533809661865,0.21519263088703156,0.0014280553441494703
0.11638686805963516,0.20478534698486328,0.0023247255012392998
0.14008450508117676,0.23599767684936523,0.0009513789555057883
0.10389961302280426,0.23960477113723755,0.005282020661979914
0.12478749454021454,0.2230757176876068,0.0037430250085890293
0.09758699685335159,0.18447944521903992,0.0024573802947998047
0.12911024689674377,0.20112721621990204,0.002914248965680599
0.11976546794176102,0.2151641696691513,0.0009595468873158097
0.10259414464235306,0.20894216001033783,0.0021286869887262583
0.12816908955574036,0.20757152140140533,0.0008626040071249008
0.11605319380760193,0.216406911611557,0.0020865227561444044
0.13624207675457,0.20015248656272888,0.002281587105244398
0.14132808148860931,0.22630050778388977,0.004247446544468403
0.10139404982328415,0.21293768286705017,0.0022812180686742067
0.13671143352985382,0.20071841776371002,0.0020608059130609035
0.12021948397159576,0.22540706396102905,0.0016363018658012152
0.10471317917108536,0.2074885070323944,0.0024008681066334248
0.13032719492912292,0.2191711962223053,0.003732208628207445
0.11364723742008209,0.22830502688884735,0.0025823519099503756
0.15433703362941742,0.21232970058918,0.0034507003147155046
0.1078135073184967,0.2061813920736313,0.0036682276986539364
0.12063804268836975,0.21299350261688232,0.0026090217288583517
0.09514833986759186,0.20725472271442413,0.004435006529092789
0.12163655459880829,0.19099001586437225,0.002296481281518936
0.1168636903166771,0.2160974144935608,0.001391492667607963
0.11588844656944275,0.216349795460701,0.002019749954342842
0.1271732747554779,0.21664535999298096,0.003460475243628025
0.1153227835893631,0.22613924741744995,0.00341872894205153
0.10260412096977234,0.2545943558216095,0.004074807278811932
0.09031730890274048,0.2126857340335846,0.0034157780464738607
0.10683038085699081,0.20697954297065735,0.0027907714247703552
0.1435789167881012,0.19527821242809296,0.0022198562510311604
0.10876082628965378,0.21703848242759705,0.001508378074504435
0.11782259494066238,0.21717950701713562,0.0030146604403853416
0.10870809853076935,0.223023921251297,0.005205660592764616
0.12950275838375092,0.23651574552059174,0.006906589958816767
0.08307940512895584,0.21341264247894287,0.004092285875231028
0.11420729756355286,0.20759163796901703,0.0010421957122161984
0.11944977194070816,0.2106044739484787,0.001490896102041006
0.12340550869703293,0.19096505641937256,0.003611563239246607
0.1115383580327034,0.20626002550125122,0.004016099497675896
0.1257404088973999,0.18558931350708008,0.0009101664181798697
0.14180514216423035,0.20810940861701965,0.0020602596923708916
0.1220240443944931,0.20911967754364014,0.0013188503216952085
0.11276941001415253,0.2285815328359604,0.0033621713519096375
0.14514906704425812,0.16109685599803925,0.0005691532860510051
0.12841160595417023,0.21605299413204193,0.003544659586623311
0.12056289613246918,0.18375791609287262,0.002196409972384572
0.13417530059814453,0.20751938223838806,0.002911883872002363
0.11367778480052948,0.21221451461315155,0.0026698438450694084
0.10889467597007751,0.2099432349205017,0.0015079480363056064
0.14418838918209076,0.20805954933166504,0.0027756309136748314
0.10347245633602142,0.23107881844043732,0.00490913400426507
0.10776609182357788,0.21665197610855103,0.002944218460470438
0.1473398059606552,0.18724238872528076,0.0010321526788175106
0.1002843827009201,0.17993144690990448,0.0017011638265103102
0.11824017763137817,0.20449580252170563,0.001373462611809373
0.10351885110139847,0.20489384233951569,0.0050381021574139595
0.09486272186040878,0.18107463419437408,0.0031071973498910666
0.11029919236898422,0.19884996116161346,0.0011294702999293804
0.09412312507629395,0.20540912449359894,0.0033422261476516724
0.11386889219284058,0.20094642043113708,0.001122044399380684
0.11437031626701355,0.22239817678928375,0.0021973554976284504
0.1389530748128891,0.19489671289920807,0.004381158389151096
0.09423278272151947,0.19163349270820618,0.005398990120738745
0.10358661413192749,0.23412394523620605,0.002223184797912836
0.13186036050319672,0.20524805784225464,0.002043977379798889
0.1244346871972084,0.17969101667404175,0.0020757096353918314
0.11668463796377182,0.21687090396881104,0.0014380832435563207
0.11107178777456284,0.20137766003608704,0.004119846038520336
0.11548192799091339,0.1988847851753235,0.001082233153283596
0.14505088329315186,0.20154576003551483,0.0005279048345983028
0.1223146915435791,0.19951511919498444,0.003317374736070633
0.1270454376935959,0.19781605899333954,0.005786021240055561
0.12149716913700104,0.21659201383590698,0.0016547964187338948
0.11988306045532227,0.20223572850227356,0.001307229744270444
0.14036741852760315,0.2016042172908783,0.003743805456906557
0.1032564714550972,0.19637982547283173,0.0034937881864607334
0.13565972447395325,0.20055054128170013,0.0006981238257139921
0.1254197061061859,0.18596631288528442,0.0027159606106579304
0.11428523808717728,0.16483059525489807,0.0013004087377339602
0.11589441448450089,0.2050296664237976,0.003024712670594454
0.1316317319869995,0.19776572287082672,0.003226606175303459
0.11936897784471512,0.1907843053340912,0.006838579662144184
0.09337136149406433,0.2175123691558838,0.0022768282797187567
0.10939282178878784,0.15366755425930023,0.0024193169083446264
0.09138237684965134,0.19999466836452484,0.004481473937630653
0.118000328540802,0.19951796531677246,0.005506242625415325
0.12406105548143387,0.2051400989294052,0.0025497181341052055
0.103287473320961,0.2250862866640091,0.001918208901770413
0.14122003316879272,0.2186918407678604,0.0018613104475662112
0.13950935006141663,0.21539545059204102,0.0021923447493463755
0.1128263920545578,0.21129797399044037,0.002970687812194228
0.1150863990187645,0.23360851407051086,0.0020485897548496723
0.12518568336963654,0.22502362728118896,0.0021572154946625233
0.1219097226858139,0.19704359769821167,0.0007737739942967892
0.11134367436170578,0.22364547848701477,0.0018195521552115679
0.13247643411159515,0.19150884449481964,0.0011179876746609807
0.13663025200366974,0.2127293199300766,0.0005232810508459806
0.10900367796421051,0.20936569571495056,0.0011943720746785402
0.12300432473421097,0.20194625854492188,0.003655628301203251
0.12937523424625397,0.20128941535949707,0.002005914691835642
0.11946812272071838,0.1873171627521515,0.0010283773299306631
0.12242434173822403,0.21937905251979828,0.001580375013872981
0.12002918869256973,0.20185168087482452,0.001827942905947566
0.10780525952577591,0.179970383644104,0.0014576008543372154
0.13421639800071716,0.1866098940372467,0.0056274570524692535
0.13284707069396973,0.1937554031610489,0.0006305576534941792
0.1266588717699051,0.18527851998806,0.0059881024062633514
0.11221308261156082,0.17940331995487213,0.002724642166867852
0.13731171190738678,0.21862953901290894,0.0077932458370924
0.12068948894739151,0.19614402949810028,0.004238083492964506
0.13847285509109497,0.1975645273923874,0.0005029715830460191
0.13505859673023224,0.1822044551372528,0.0037511964328587055
0.11903543770313263,0.2018776834011078,0.0021313303150236607
0.1327715665102005,0.1749180257320404,0.0033443192951381207
0.09908217191696167,0.17516769468784332,0.001717842766083777
0.1297287940979004,0.19446280598640442,0.0023318747989833355
0.13774505257606506,0.20851129293441772,0.0014375830069184303
0.11174697428941727,0.19164417684078217,0.0012399591505527496
0.13180725276470184,0.17127472162246704,0.004109477624297142
0.13011878728866577,0.21275447309017181,0.0007536234334111214
0.13003848493099213,0.18438957631587982,0.0008486538426950574
0.1395554393529892,0.22374239563941956,0.004605181515216827
0.10982469469308853,0.16142617166042328,0.0014956989325582981
0.1352905035018921,0.19962796568870544,0.0038929609581828117
0.11683433502912521,0.1855771243572235,0.0014431505696848035
0.12375007569789886,0.2154371589422226,0.001958825159817934
0.10095465928316116,0.19264090061187744,0.001696050981990993
0.08696063607931137,0.20427420735359192,0.0039919475093483925
0.11875306814908981,0.15375679731369019,0.0016712640644982457
0.11695075780153275,0.17378608882427216,0.0021526780910789967
0.1307937651872635,0.18612965941429138,0.002756219357252121
0.11601460725069046,0.19496707618236542,0.0020504691638052464
0.11812912672758102,0.19124598801136017,0.0009664361132308841
0.11531153321266174,0.17032073438167572,0.0031036213040351868
0.1051582396030426,0.1856933832168579,0.002827607560902834
0.10835547745227814,0.18480807542800903,0.002017416525632143
0.13634036481380463,0.17576077580451965,0.0011085616424679756
0.10679458826780319,0.18334560096263885,0.0027930638752877712
0.136020228266716,0.19108077883720398,0.0005178945139050484
0.10506530851125717,0.2090495377779007,0.00261937128379941
0.13763928413391113,0.19955308735370636,0.0009971617255359888
0.13057225942611694,0.17266440391540527,0.0008950618794187903
0.13084451854228973,0.16645275056362152,0.002121226629242301
0.12707734107971191,0.17126625776290894,0.0011896747164428234
0.13287466764450073,0.16535010933876038,0.0025749928317964077
0.10714127868413925,0.17145784199237823,0.0018312183674424887
0.1264190673828125,0.15998134016990662,0.0018635576125234365
0.13518214225769043,0.1481059044599533,0.0020264792256057262
0.1198759600520134,0.15744338929653168,0.0032505467534065247
0.09483212977647781,0.17612433433532715,0.002719966694712639
0.1255035698413849,0.17608754336833954,0.0016633623745292425
0.09538716077804565,0.14474180340766907,0.0044331480748951435
0.10053635388612747,0.15148937702178955,0.002204617951065302
0.10743884742259979,0.17347106337547302,0.0013461062917485833
0.12044268101453781,0.17472466826438904,0.003536231815814972
0.12690411508083344,0.1669985055923462,0.0022282027639448643
0.13076040148735046,0.16210047900676727,0.0026362412609159946
0.08974827080965042,0.1770813912153244,0.002753302687779069
0.09827157855033875,0.15553265810012817,0.004482375457882881
0.11019200086593628,0.16316455602645874,0.0020840612705796957
0.12484750896692276,0.17955878376960754,0.001543179270811379
0.11046859622001648,0.18248221278190613,0.002071940805763006
0.1347608119249344,0.1931777000427246,0.000580910942517221
0.11007943004369736,0.17650406062602997,0.0014342855429276824
0.11896170675754547,0.16725106537342072,0.0025924399960786104
0.12091093510389328,0.19088959693908691,0.0009469575015828013
0.10675083845853806,0.1873180866241455,0.003466179594397545
0.12959104776382446,0.18643715977668762,0.006008305586874485
0.09654134511947632,0.2011851668357849,0.0020182966254651546
0.1290804147720337,0.19358104467391968,0.006234194617718458
0.12396104633808136,0.19868123531341553,0.0020430218428373337
0.11903639137744904,0.1704147458076477,0.0011849013390019536
0.09835504740476608,0.17742112278938293,0.0020378162153065205
0.1231006383895874,0.15685875713825226,0.004348400514572859
0.13055013120174408,0.1855287104845047,0.0038696976844221354
0.11463039368391037,0.14879627525806427,0.0014090132899582386
0.16370809078216553,0.18798324465751648,0.0031521387863904238
